class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
biceps,0.509174824,0.060756616,-0.28265667,0.999829233,0.51883918,0.01934416,-0.262533069,0.99983412,0.527282655,0.018667087,-0.26241079,0.999835193,0.535365522,0.01812725,-0.262420386,0.999828339,0.495046645,0.017294358,-0.272353679,0.99985373,0.487234682,0.01540829,-0.272301584,0.999838591,0.47955355,0.014214488,-0.272608429,0.999845982,0.54420644,0.028925363,-0.093980551,0.999810994,0.462299317,0.029794913,-0.141500115,0.99990207,0.526766658,0.095817879,-0.217028365,0.999797344,0.500011444,0.093266562,-0.23008582,0.999869645,0.59943527,0.239718512,0.049664143,0.999533713,0.400940895,0.210710675,-0.111078709,0.999727011,0.658894658,0.493759215,-0.066123612,0.976359725,0.336091161,0.484419286,-0.457665205,0.998421073,0.728767157,0.322205842,-0.364577264,0.998256624,0.370922267,0.233616441,-0.860256493,0.999302387,0.747636199,0.277110755,-0.409328669,0.995380044,0.367349744,0.170545071,-0.92207396,0.997773349,0.744048119,0.237815022,-0.402675152,0.99482125,0.375577152,0.147042841,-0.888064265,0.997543633,0.735340476,0.255636096,-0.37123853,0.994970322,0.384608716,0.16903758,-0.856231987,0.997302294,0.605692029,0.795137465,0.04560722,0.99173063,0.461999387,0.798679292,-0.043963548,0.994656861,0.604502857,1.169421196,0.016925627,0.180045918,0.478666753,1.195391178,0.007184793,0.308404982,0.62181443,1.53470242,0.202841073,0.006590749,0.492501587,1.560432792,0.180217803,0.012163583,0.623789608,1.583418131,0.210442767,0.006489326,0.489925116,1.60617578,0.189350232,0.005822612,0.620599747,1.647982955,-0.000581032,0.010916863,0.517653048,1.673386931,-0.056975801,0.006681214
biceps,0.508642793,0.06093625,-0.282199681,0.99983412,0.518541753,0.020123327,-0.261447817,0.99984026,0.527186871,0.019400883,-0.261307716,0.999840498,0.535360098,0.018795017,-0.261321962,0.99983561,0.494502544,0.017995197,-0.26824376,0.999857903,0.486929208,0.015990013,-0.268176585,0.999841273,0.47946018,0.014611775,-0.268463165,0.999849796,0.544285297,0.029252341,-0.091505729,0.999819577,0.46245113,0.030269857,-0.116999872,0.999903083,0.526632011,0.095981821,-0.216836601,0.999806464,0.499161303,0.093937434,-0.225927129,0.9998734,0.602822959,0.239999443,0.037937071,0.999568403,0.400956631,0.21217601,-0.073098518,0.999743283,0.662125111,0.49305892,-0.110516496,0.977920055,0.336072564,0.484813869,-0.429149479,0.998468876,0.73052305,0.318781376,-0.418312728,0.998309076,0.364275157,0.235130697,-0.864617169,0.999312818,0.748710394,0.272883117,-0.463687211,0.995476246,0.35878551,0.171018079,-0.928987205,0.997795582,0.744957328,0.2333076,-0.454280645,0.994936347,0.366318733,0.147766143,-0.895288646,0.997565508,0.736053288,0.251738161,-0.423551857,0.995088816,0.375949085,0.169770926,-0.861937046,0.997341871,0.606187522,0.796894908,0.031700544,0.991239786,0.460366994,0.799411654,-0.029786265,0.994256616,0.603584945,1.173702955,0.006268641,0.164397493,0.472858399,1.19721806,0.027931357,0.282220036,0.619369864,1.54075253,0.181695312,0.005997036,0.490258008,1.564035535,0.193906248,0.011042781,0.622598231,1.586744547,0.188094318,0.005932448,0.488145322,1.609069109,0.202928051,0.005310313,0.612471879,1.658267379,-0.025920074,0.009975877,0.514568448,1.678019524,-0.044345718,0.006090343
biceps,0.50851804,0.061066359,-0.28242889,0.999838412,0.518473208,0.020612523,-0.261466265,0.999845564,0.527183414,0.019857271,-0.261327714,0.999845088,0.535371184,0.019209672,-0.261342376,0.999841869,0.494298488,0.018468639,-0.268076628,0.999861479,0.486820936,0.016396349,-0.268012583,0.999843538,0.479443222,0.014899065,-0.268295079,0.999852896,0.544315755,0.029444579,-0.091228813,0.999827445,0.462632149,0.03058061,-0.11359857,0.999903858,0.526619375,0.09608613,-0.216733783,0.99981463,0.498815864,0.094453037,-0.225435972,0.999876618,0.604758501,0.2401952,0.031777468,0.999599814,0.400955349,0.213320971,-0.067260988,0.999758184,0.66384697,0.492581129,-0.120677598,0.97935915,0.336056799,0.485210091,-0.428797752,0.998515368,0.731576562,0.316626698,-0.427832007,0.998364091,0.36101234,0.236081555,-0.870773256,0.999325693,0.749392688,0.270548195,-0.472665012,0.995587111,0.354906261,0.171363339,-0.933366179,0.997828722,0.745521486,0.23078379,-0.462979823,0.995066583,0.362173587,0.148269683,-0.899835825,0.997599542,0.73649013,0.249580815,-0.432748735,0.9952209,0.371952683,0.170285553,-0.867306292,0.997392714,0.606651783,0.798685789,0.025257029,0.990754426,0.459378242,0.800362945,-0.023287723,0.993868232,0.603136182,1.176985621,0.002048262,0.15011546,0.470110953,1.199339867,0.037865423,0.258255154,0.618176639,1.54479003,0.177828252,0.005455887,0.489325136,1.567288399,0.205351233,0.010025471,0.622066259,1.589036226,0.184403747,0.005422154,0.487453789,1.611864686,0.214945525,0.004846784,0.609199464,1.66457808,-0.028520893,0.009112539,0.513313055,1.681756973,-0.031577304,0.005551537
biceps,0.515541315,0.061476111,-0.289628327,0.999843121,0.524643958,0.02272407,-0.268645942,0.99985069,0.532983243,0.022340344,-0.268507779,0.999849856,0.54101187,0.021895275,-0.268511772,0.999847412,0.499696404,0.019396858,-0.27287674,0.999865055,0.491226107,0.016970988,-0.272795677,0.999846876,0.483138591,0.015145058,-0.273076117,0.999856412,0.549060881,0.030139063,-0.094512701,0.999834716,0.464811862,0.030578917,-0.117819354,0.999906242,0.530762553,0.096101567,-0.222524062,0.999822021,0.503195703,0.09447065,-0.228439867,0.999880493,0.607857049,0.24002254,0.026473464,0.999625564,0.401228905,0.213317752,-0.069624133,0.999771655,0.665615439,0.49409318,-0.123235822,0.980694711,0.336003751,0.486787885,-0.438369602,0.998571098,0.733274043,0.315874696,-0.434576809,0.998440862,0.355019897,0.236193925,-0.902168036,0.999351621,0.750833631,0.270008743,-0.481219918,0.995763004,0.346431673,0.171933457,-0.970817447,0.997904837,0.74606961,0.23015067,-0.47182101,0.995260894,0.353627503,0.148582384,-0.939826906,0.997682035,0.73703438,0.248877481,-0.439696312,0.995427132,0.365549684,0.170823634,-0.901678205,0.997498393,0.606497288,0.805662155,0.023932377,0.990807176,0.457781613,0.803548992,-0.021944501,0.993842661,0.601775408,1.184536815,0.002199688,0.137243629,0.463274777,1.206985235,0.056393214,0.236617416,0.613624454,1.556304097,0.193770587,0.004946544,0.480908871,1.575508118,0.246483088,0.009075403,0.617995083,1.600993395,0.202487394,0.004934003,0.478066564,1.621341705,0.259365469,0.004407833,0.602441549,1.678029776,-0.011415443,0.008275828,0.506201506,1.689506292,0.012917725,0.00503706
biceps,0.519460678,0.061763275,-0.294108272,0.999844134,0.528077245,0.024256973,-0.27264908,0.999853194,0.536110103,0.024013748,-0.272500038,0.999851227,0.543839037,0.023613948,-0.272508174,0.999850154,0.502682567,0.020167466,-0.277313948,0.99986589,0.49365592,0.017425273,-0.277218163,0.99984622,0.485166699,0.015321565,-0.277504623,0.999856949,0.550729871,0.030658072,-0.094555274,0.999838352,0.465958506,0.030557713,-0.120822154,0.999906242,0.533472061,0.09612222,-0.22508122,0.999826968,0.505135477,0.09448038,-0.231366277,0.999882281,0.609138668,0.240052193,0.026251907,0.999648213,0.401305079,0.213725328,-0.074902266,0.99978286,0.665552676,0.49583602,-0.13100493,0.981785774,0.335849971,0.48773247,-0.4388071,0.998622656,0.733605564,0.315892965,-0.45305562,0.998511314,0.353036374,0.236252517,-0.922171772,0.999378741,0.751277506,0.269991457,-0.501367211,0.99591738,0.343945414,0.172044486,-0.99150449,0.997979939,0.746485412,0.230174094,-0.490715951,0.995431662,0.351557225,0.148613065,-0.959912241,0.997762918,0.737319052,0.248968512,-0.458064437,0.99560672,0.36404404,0.17117168,-0.921315372,0.997600079,0.606392086,0.811107278,0.023384703,0.990696132,0.456286818,0.808770001,-0.021356186,0.993714809,0.601198852,1.192455411,0.002613581,0.125020519,0.458678216,1.214365721,0.058628704,0.215800509,0.609866381,1.568065286,0.202297777,0.004475725,0.473249167,1.584643364,0.251198262,0.008201575,0.614299715,1.614032388,0.211702228,0.004478312,0.469520062,1.6318537,0.264465809,0.003996819,0.597364128,1.691594839,-0.002470706,0.007498215,0.499211878,1.700353861,0.016281171,0.004561667
biceps,0.519229233,0.062146921,-0.2756477,0.999849081,0.528483689,0.026863098,-0.251329422,0.99985683,0.536484838,0.027197445,-0.251251161,0.999854505,0.544205487,0.027265221,-0.251235008,0.999853969,0.503157794,0.021712359,-0.253810406,0.99986881,0.494033933,0.018806379,-0.253738761,0.999849439,0.4854137,0.016379844,-0.254054725,0.999860466,0.551743925,0.034108099,-0.067338198,0.999840975,0.465956509,0.03108432,-0.082088351,0.999906659,0.533434093,0.096252479,-0.205547139,0.999828637,0.505063713,0.094435111,-0.209040463,0.99988246,0.612793684,0.239937946,0.033150867,0.999663532,0.403463006,0.222801253,-0.04166019,0.999792874,0.667015851,0.495505244,-0.134829819,0.982557118,0.335211515,0.48784107,-0.410282522,0.998648226,0.736241996,0.315402985,-0.498037487,0.998503625,0.342425525,0.236825392,-0.900251448,0.999377072,0.753066778,0.269057214,-0.553545117,0.995919168,0.330705047,0.172762483,-0.977184892,0.997982502,0.748139262,0.229622811,-0.551017761,0.995453417,0.337566555,0.149138093,-0.952339232,0.997770488,0.739072025,0.248217195,-0.507600248,0.995618522,0.351631582,0.172253296,-0.9028579,0.997619629,0.605810821,0.811196983,0.023241647,0.990403056,0.454290509,0.810691237,-0.021297662,0.993659675,0.601182699,1.192150593,0.003620165,0.11619211,0.459739864,1.21431613,0.036028631,0.200959504,0.610065937,1.56663847,0.202029303,0.00414702,0.473586917,1.58566618,0.178109035,0.007550234,0.614381254,1.612602234,0.21153146,0.004207112,0.469983667,1.632403612,0.186020464,0.00373937,0.597549736,1.688483596,0.003861971,0.006902304,0.499955386,1.702345848,-0.052410372,0.004220919
biceps,0.520857155,0.068877749,-0.270798683,0.999851644,0.531093776,0.033863135,-0.247089863,0.999858022,0.539047301,0.034389213,-0.247044787,0.999855578,0.546815157,0.034500565,-0.247052416,0.999854624,0.505147398,0.027745247,-0.251540512,0.999870241,0.49536109,0.024530115,-0.25147137,0.999851882,0.486151695,0.021576868,-0.251773357,0.999863386,0.553829193,0.038619447,-0.060815338,0.999839425,0.465966225,0.033109691,-0.085581966,0.999908268,0.53472811,0.101348177,-0.198351383,0.999825478,0.505225539,0.099946477,-0.204641759,0.999882579,0.613864541,0.239903852,0.060925756,0.999654949,0.403546065,0.230596155,-0.042913076,0.999796808,0.673021615,0.495418787,-0.1258066,0.982115865,0.332571715,0.48738727,-0.385177284,0.998615026,0.73667109,0.31441924,-0.478577763,0.998293459,0.332733124,0.236831933,-0.833485425,0.99931103,0.754122674,0.265264094,-0.532279611,0.995467782,0.320337862,0.174125478,-0.901412427,0.997822464,0.748954654,0.227232099,-0.52741605,0.994995415,0.326296806,0.1510773,-0.881430864,0.997614264,0.739453554,0.247275352,-0.487435758,0.995126545,0.339544743,0.173766136,-0.836176515,0.997454464,0.60509485,0.811716557,0.02739783,0.989539325,0.452337563,0.811058521,-0.025709854,0.993387759,0.599015057,1.194958091,0.022236524,0.120497048,0.461145788,1.214659929,-0.036486492,0.207662165,0.605573416,1.565490484,0.204067647,0.004625485,0.473510057,1.586444139,0.054635003,0.007956173,0.608135819,1.611926675,0.212511942,0.004875634,0.469764829,1.632556558,0.056716636,0.004041321,0.594477296,1.686533213,0.019079341,0.007199511,0.496450692,1.707137108,-0.177135825,0.004418384
biceps,0.519082189,0.064913988,-0.27001217,0.999856353,0.530789614,0.030449484,-0.248267367,0.999861419,0.538817406,0.031342193,-0.248216838,0.999859214,0.546483636,0.031982116,-0.248229071,0.999858618,0.50358206,0.025110757,-0.249710232,0.999872863,0.493949831,0.022636991,-0.249632493,0.999854505,0.48500374,0.020358708,-0.249935448,0.999866366,0.554575205,0.038138263,-0.066949904,0.999843597,0.465820491,0.033037286,-0.075710244,0.999907613,0.534543514,0.099728435,-0.200047016,0.999829412,0.502891004,0.097266346,-0.202254564,0.999882996,0.618143797,0.239345714,0.040772084,0.999664605,0.405573934,0.234667942,-0.019426011,0.999802113,0.680548012,0.495375693,-0.144215778,0.982711613,0.332273453,0.486275733,-0.335558832,0.998546481,0.736608624,0.31379649,-0.484052747,0.998211741,0.323641062,0.239092797,-0.783302665,0.999251962,0.754160643,0.264931262,-0.531320572,0.995263994,0.311143875,0.179876864,-0.848544359,0.997673392,0.748997211,0.226807743,-0.524223626,0.994791925,0.315446794,0.153664112,-0.82408762,0.997460842,0.739445627,0.245975927,-0.490248799,0.994900048,0.328748107,0.17548123,-0.785508156,0.997300923,0.602126539,0.812314808,0.020908285,0.988922715,0.448639512,0.810982704,-0.01923495,0.993139863,0.592035711,1.194818735,0.013701288,0.116782859,0.457905769,1.211522102,0.002770443,0.201437369,0.596626163,1.558973432,0.181075573,0.004521142,0.465216905,1.583495378,0.082988977,0.007674886,0.599373639,1.601478934,0.188350782,0.004837666,0.462690115,1.628851295,0.078379475,0.004017108,0.581238091,1.684988976,-0.004740468,0.006902709,0.482814938,1.706403494,-0.108203389,0.004278074
biceps,0.518928647,0.064325728,-0.269786328,0.999860227,0.530454636,0.029899666,-0.248867244,0.999864042,0.538591981,0.030889209,-0.248813808,0.999862373,0.546346843,0.031630468,-0.248830438,0.999861896,0.50354147,0.024659922,-0.249905124,0.99987489,0.493784964,0.022360172,-0.249824196,0.99985677,0.484781265,0.020272849,-0.250118852,0.99986881,0.554583549,0.038096748,-0.068697803,0.999846578,0.465809822,0.033169989,-0.078594215,0.999907494,0.534650803,0.09882582,-0.201004043,0.999832034,0.502871156,0.096692465,-0.202642187,0.999883473,0.620149255,0.239146277,0.036270257,0.999675572,0.407241464,0.235760972,-0.018813267,0.999807835,0.683542907,0.495296299,-0.150640368,0.983366847,0.331645221,0.484828174,-0.321160793,0.99851948,0.736543059,0.313749313,-0.500641346,0.99814564,0.319866598,0.239370257,-0.749761999,0.999214172,0.754133761,0.264939278,-0.549576521,0.995088041,0.308514118,0.181875408,-0.812681556,0.997569919,0.748865187,0.226877406,-0.541845858,0.994615972,0.312916875,0.154714122,-0.786875606,0.997354388,0.739380598,0.245915368,-0.506978214,0.99471271,0.325619429,0.175739571,-0.750936151,0.997191489,0.600211799,0.812151313,0.020484209,0.988213718,0.447039753,0.810060203,-0.018829562,0.992807031,0.588712096,1.193676591,0.011710301,0.113213919,0.456517637,1.20591116,0.004128616,0.196323797,0.593305111,1.553679943,0.172926798,0.004432091,0.461515665,1.578417182,0.116617121,0.007444494,0.596189499,1.594448686,0.17948097,0.004805556,0.458987087,1.622887969,0.120078266,0.003972628,0.57738179,1.681286216,-0.013701798,0.006676405,0.478816926,1.702617884,-0.100625351,0.004163917
biceps,0.517045438,0.067154549,-0.22558254,0.999866486,0.529543698,0.03386829,-0.208882719,0.99986732,0.537996233,0.034865104,-0.208876044,0.999867737,0.545863509,0.035503346,-0.20893991,0.999866843,0.502388597,0.029426062,-0.202882499,0.999876976,0.493065059,0.027480206,-0.202827021,0.999860108,0.484455317,0.025679534,-0.203167245,0.999871075,0.554297447,0.042551804,-0.060856871,0.999852896,0.466373324,0.038572084,-0.036608137,0.99990809,0.533717513,0.099787712,-0.170245856,0.999833703,0.501593113,0.098714903,-0.162459195,0.999882877,0.622046292,0.239136189,0.034333587,0.999680579,0.4111453,0.239366263,0.02087399,0.999807239,0.683362544,0.495263636,-0.142399475,0.984357178,0.331587315,0.481896818,-0.260129809,0.998500526,0.736222446,0.309296787,-0.47847712,0.998128593,0.313466251,0.239651874,-0.672560096,0.99915576,0.754114866,0.255336285,-0.521054327,0.995096743,0.303237081,0.183306783,-0.734880984,0.99743259,0.748823941,0.222122043,-0.525641799,0.99463439,0.308588505,0.156953841,-0.709570765,0.9972049,0.73905915,0.243532851,-0.487401932,0.994734585,0.320698559,0.176928669,-0.675803363,0.997063756,0.597635686,0.812201977,0.016433893,0.988314986,0.444886416,0.809748054,-0.014800294,0.992855847,0.584287345,1.193229198,0.005345907,0.11100883,0.45489043,1.203503013,0.015967825,0.192283019,0.587697148,1.55356431,0.146839887,0.004284784,0.457574457,1.578346729,0.132482976,0.007127527,0.591180682,1.594433069,0.151745424,0.00476787,0.454421431,1.622868538,0.137392402,0.003904668,0.56962055,1.680645943,-0.035760105,0.006361387,0.473520726,1.701985002,-0.089809388,0.003960902
biceps,0.516006708,0.067615442,-0.195574597,0.999875188,0.529146373,0.034963012,-0.176716939,0.999874473,0.53761673,0.036057308,-0.176684693,0.999875665,0.545467556,0.036794096,-0.176749036,0.999875009,0.502182007,0.030373808,-0.173302561,0.999883056,0.492999077,0.028444758,-0.173201308,0.999867141,0.48442474,0.026692301,-0.173512459,0.999877632,0.554242611,0.044655614,-0.03126879,0.999860942,0.466792166,0.039846402,-0.015661128,0.999911726,0.532802224,0.100054838,-0.141094878,0.999840617,0.500667095,0.098852888,-0.136683211,0.999887049,0.622678697,0.239147753,0.050961137,0.999693573,0.411959559,0.241247699,0.036894105,0.999810517,0.682362139,0.495153189,-0.121731125,0.985239208,0.331358522,0.478891999,-0.212370694,0.998511612,0.736142337,0.308251709,-0.431252986,0.998092294,0.311484754,0.23962602,-0.574444175,0.999112666,0.754083157,0.253617406,-0.475950569,0.99504602,0.302485913,0.183280855,-0.631818056,0.997311711,0.748826146,0.221269965,-0.478065789,0.99459517,0.308323145,0.15743123,-0.606008887,0.997075677,0.739038885,0.242743373,-0.44059363,0.994681358,0.31999743,0.177242398,-0.576332808,0.996939838,0.595679462,0.812044799,0.017215544,0.98826313,0.442680746,0.808453083,-0.015580839,0.99280405,0.580284536,1.192890882,0.003937954,0.11203295,0.453709632,1.20092833,-0.009288129,0.195125058,0.581747472,1.553426147,0.132622883,0.004303736,0.451958865,1.577820063,0.061110415,0.007030901,0.584924698,1.594414949,0.135402337,0.004897633,0.447999835,1.622404099,0.060423058,0.003910434,0.563550055,1.680200219,-0.051184587,0.006208343,0.467187256,1.701696992,-0.161553547,0.003877708
biceps,0.515984416,0.06257461,-0.214516595,0.999880552,0.528973997,0.029872283,-0.204053313,0.999875665,0.537459254,0.031093389,-0.204083666,0.999879062,0.545341372,0.032265313,-0.20403485,0.99987644,0.502137899,0.026379192,-0.175507724,0.999884427,0.493085533,0.025136638,-0.174919501,0.999871075,0.484703362,0.024150243,-0.175024897,0.999879897,0.554576278,0.043175779,-0.067160204,0.999866247,0.467764735,0.038836919,-0.039113238,0.999913633,0.533038437,0.097096018,-0.168095112,0.999843419,0.500687659,0.09451063,-0.143840313,0.999887824,0.627526104,0.238852829,0.011977538,0.999701202,0.412863106,0.241058737,0.026017535,0.999818802,0.686650932,0.494655192,-0.172626093,0.986521125,0.331337631,0.476469278,-0.238689035,0.998592257,0.736168265,0.300079197,-0.477718174,0.998198807,0.304833382,0.241173595,-0.630857408,0.999152601,0.753954411,0.246829748,-0.523863375,0.99533087,0.295253485,0.184543073,-0.692571998,0.99743247,0.748702943,0.214934438,-0.517554641,0.99490279,0.303160191,0.160759568,-0.663847804,0.997206151,0.738863289,0.237059996,-0.483097136,0.994997263,0.314578027,0.179953769,-0.631837785,0.997096658,0.595274389,0.81214124,0.002033463,0.988872051,0.442651957,0.808371723,-0.000294274,0.993171692,0.581436455,1.192645311,-0.004448028,0.107965261,0.448949188,1.200772405,0.089971386,0.185274407,0.583913684,1.554461598,0.141012534,0.003967973,0.452688545,1.577409029,0.276857406,0.006470849,0.587587297,1.594846964,0.137512758,0.004555746,0.449342936,1.622312903,0.290078282,0.003736633,0.563081324,1.681921721,-0.0431883,0.005666581,0.468182564,1.697304726,0.073778413,0.003561296
biceps,0.507321775,0.063218579,-0.225372732,0.999886274,0.521645606,0.030390892,-0.212423578,0.999876916,0.531689107,0.031284422,-0.212424591,0.999882936,0.541182578,0.03230489,-0.212396204,0.999878228,0.495773554,0.028961366,-0.196026579,0.999885559,0.488525599,0.028522795,-0.195859805,0.999874592,0.481734335,0.028235987,-0.196140006,0.999881566,0.55455339,0.043824404,-0.076787509,0.999870598,0.467985898,0.044204116,-0.019182919,0.999914885,0.528815866,0.097599313,-0.173436165,0.999844134,0.496139705,0.095657483,-0.155091316,0.999886811,0.630914986,0.237725765,-2.24E-06,0.999693036,0.417626202,0.247959703,0.0568562,0.999821484,0.690028429,0.491374969,-0.231293768,0.987606764,0.33133772,0.467894644,-0.129579574,0.998632848,0.736141562,0.287878662,-0.582362533,0.998256207,0.299427181,0.243480712,-0.419844776,0.999155045,0.754011571,0.239526778,-0.632415891,0.995505214,0.288483024,0.189502433,-0.466888249,0.997441769,0.74872452,0.20813787,-0.626667142,0.995095253,0.296962351,0.165655077,-0.439304411,0.997223377,0.738729715,0.23080489,-0.589035571,0.995196104,0.308676243,0.183249786,-0.419328153,0.997148275,0.595440269,0.812187195,-0.00849641,0.989297867,0.442837507,0.808340728,0.010109699,0.993483603,0.582135856,1.192437053,-0.020109493,0.110268407,0.449853152,1.199778199,0.089551188,0.184754372,0.584057629,1.554370999,0.132123396,0.003821977,0.452948868,1.576725245,0.250047326,0.006218333,0.58938235,1.594835043,0.137714222,0.004535745,0.451466888,1.622292876,0.260259867,0.003883635,0.566587806,1.681738257,-0.048264913,0.005295058,0.470897257,1.693838835,0.049907926,0.003379056
